,gender,age,city,state,order_id,payment,order_date,delivery_date,price_per_unit,Sales_Quantity,total_price,product_type,product_name,size,colour,price,Products_Quantity,month,day
4667,Non-binary,70,Andersonchester,New South Wales,364,25525,2021-03-13,2021-04-03,94,2,188,Shirt,Henley,XS,green,92,61,March,Saturday
4668,Non-binary,70,Andersonchester,New South Wales,364,25525,2021-03-13,2021-04-03,119,2,238,Jacket,Trench Coat,L,red,112,70,March,Saturday
4669,Non-binary,70,Andersonchester,New South Wales,364,25525,2021-03-13,2021-04-03,100,1,100,Jacket,Bomber,S,blue,90,50,March,Saturday
4670,Genderqueer,68,East Jasper,Northern Territory,484,26887,2021-05-05,2021-05-31,106,3,318,Trousers,Wool,S,red,111,65,May,Wednesday
4671,Genderqueer,68,East Jasper,Northern Territory,487,21220,2021-01-09,2021-02-05,109,2,218,Jacket,Peacoat,L,blue,102,64,January,Saturday
4672,Genderqueer,68,East Jasper,Northern Territory,487,21220,2021-01-09,2021-02-05,113,2,226,Trousers,Chinos,S,yellow,100,40,January,Saturday
4673,Genderqueer,68,East Jasper,Northern Territory,487,21220,2021-01-09,2021-02-05,94,2,188,Trousers,Cords,S,violet,113,65,January,Saturday
4674,Genderqueer,68,East Jasper,Northern Territory,487,21220,2021-01-09,2021-02-05,115,1,115,Trousers,Cropped,L,green,99,55,January,Saturday
4675,Genderqueer,68,East Jasper,Northern Territory,487,21220,2021-01-09,2021-02-05,113,1,113,Jacket,Parka,S,yellow,119,80,January,Saturday
4676,Genderqueer,68,East Jasper,Northern Territory,487,21220,2021-01-09,2021-02-05,109,1,109,Shirt,Mandarin Collar,XL,yellow,108,43,January,Saturday
4677,Genderqueer,68,East Jasper,Northern Territory,487,21220,2021-01-09,2021-02-05,117,2,234,Jacket,Shearling,XL,orange,95,60,January,Saturday
4678,Genderqueer,68,East Jasper,Northern Territory,578,44312,2021-05-09,2021-05-12,118,2,236,Jacket,Puffer,L,blue,110,48,May,Sunday
4679,Genderqueer,68,East Jasper,Northern Territory,578,44312,2021-05-09,2021-05-12,107,2,214,Jacket,Denim,M,blue,92,61,May,Sunday
4680,Genderqueer,68,East Jasper,Northern Territory,578,44312,2021-05-09,2021-05-12,106,1,106,Trousers,Wool,M,orange,111,75,May,Sunday
4681,Genderqueer,68,East Jasper,Northern Territory,578,44312,2021-05-09,2021-05-12,92,2,184,Shirt,Denim,XS,yellow,115,54,May,Sunday
4682,Genderqueer,68,East Jasper,Northern Territory,578,44312,2021-05-09,2021-05-12,94,1,94,Trousers,Cords,XL,indigo,113,70,May,Sunday
4683,Genderqueer,68,East Jasper,Northern Territory,578,44312,2021-05-09,2021-05-12,93,2,186,Trousers,Joggers,M,blue,94,78,May,Sunday
4684,Genderqueer,68,East Jasper,Northern Territory,578,44312,2021-05-09,2021-05-12,91,3,273,Jacket,Pullover,XL,yellow,114,67,May,Sunday
4685,Genderqueer,68,East Jasper,Northern Territory,578,44312,2021-05-09,2021-05-12,91,1,91,Jacket,Pullover,M,indigo,114,72,May,Sunday
4686,Genderqueer,68,East Jasper,Northern Territory,578,44312,2021-05-09,2021-05-12,102,1,102,Trousers,Cargo Pants,M,orange,106,51,May,Sunday
4687,Genderqueer,68,East Jasper,Northern Territory,578,44312,2021-05-09,2021-05-12,94,3,282,Trousers,Cords,M,green,113,76,May,Sunday
4688,Male,61,Ryanfurt,Victoria,82,32502,2021-02-02,2021-02-27,112,2,224,Jacket,Cardigan,XL,red,118,54,February,Tuesday
4689,Male,61,Ryanfurt,Victoria,82,32502,2021-02-02,2021-02-27,98,3,294,Jacket,Leather,L,red,113,76,February,Tuesday
4690,Male,61,Ryanfurt,Victoria,82,32502,2021-02-02,2021-02-27,109,1,109,Jacket,Peacoat,M,blue,102,71,February,Tuesday
4691,Male,61,Ryanfurt,Victoria,82,32502,2021-02-02,2021-02-27,90,3,270,Trousers,Relaxed Leg,M,indigo,95,45,February,Tuesday
4692,Male,61,Ryanfurt,Victoria,82,32502,2021-02-02,2021-02-27,113,2,226,Jacket,Parka,S,yellow,119,80,February,Tuesday
4693,Male,61,Ryanfurt,Victoria,82,32502,2021-02-02,2021-02-27,106,3,318,Shirt,Chambray,XL,indigo,105,61,February,Tuesday
4694,Bigender,63,Haydentown,Australian Capital Territory,144,15762,2021-05-22,2021-05-28,113,1,113,Jacket,Parka,L,violet,119,53,May,Saturday
4695,Bigender,63,Haydentown,Australian Capital Territory,144,15762,2021-05-22,2021-05-28,105,3,315,Shirt,Cuban Collar,XS,green,93,63,May,Saturday
4696,Bigender,63,Haydentown,Australian Capital Territory,144,15762,2021-05-22,2021-05-28,118,2,236,Jacket,Puffer,S,orange,110,69,May,Saturday
4697,Bigender,63,Haydentown,Australian Capital Territory,144,15762,2021-05-22,2021-05-28,113,2,226,Jacket,Parka,XS,green,119,75,May,Saturday
4698,Genderfluid,68,Beahanfurt,Northern Territory,766,13750,2021-08-06,2021-08-15,109,2,218,Jacket,Peacoat,S,orange,102,73,August,Friday
4699,Genderfluid,68,Beahanfurt,Northern Territory,766,13750,2021-08-06,2021-08-15,95,1,95,Shirt,Polo,XL,yellow,117,46,August,Friday
4700,Genderfluid,68,Beahanfurt,Northern Territory,766,13750,2021-08-06,2021-08-15,109,3,327,Jacket,Peacoat,S,yellow,102,49,August,Friday
4701,Genderfluid,68,Beahanfurt,Northern Territory,766,13750,2021-08-06,2021-08-15,91,3,273,Shirt,Linen,S,blue,116,77,August,Friday
4702,Genderfluid,68,Beahanfurt,Northern Territory,766,13750,2021-08-06,2021-08-15,109,2,218,Jacket,Peacoat,S,violet,102,73,August,Friday
4703,Genderfluid,68,Beahanfurt,Northern Territory,766,13750,2021-08-06,2021-08-15,98,1,98,Jacket,Leather,L,violet,113,78,August,Friday
4704,Genderqueer,36,Port Lillianside,South Australia,319,29837,2021-08-22,2021-09-16,102,1,102,Trousers,Cargo Pants,M,violet,106,58,August,Sunday
4705,Genderqueer,36,Port Lillianside,South Australia,319,29837,2021-08-22,2021-09-16,105,1,105,Trousers,Pleated,M,yellow,90,54,August,Sunday
4706,Genderqueer,36,Port Lillianside,South Australia,319,29837,2021-08-22,2021-09-16,99,1,99,Trousers,High-Waisted,XS,orange,98,55,August,Sunday
4707,Genderqueer,36,Port Lillianside,South Australia,319,29837,2021-08-22,2021-09-16,91,3,273,Shirt,Linen,M,blue,116,58,August,Sunday
4708,Genderqueer,36,Port Lillianside,South Australia,319,29837,2021-08-22,2021-09-16,119,1,119,Shirt,Casual Slim Fit,XS,red,113,49,August,Sunday
4709,Male,30,Lake Oliverberg,New South Wales,108,52439,2021-03-07,2021-03-28,119,3,357,Jacket,Trench Coat,M,orange,112,43,March,Sunday
4710,Male,30,Lake Oliverberg,New South Wales,108,52439,2021-03-07,2021-03-28,91,3,273,Shirt,Linen,XS,green,116,49,March,Sunday
4711,Male,30,Lake Oliverberg,New South Wales,108,52439,2021-03-07,2021-03-28,105,3,315,Trousers,Pleated,L,red,90,70,March,Sunday
4712,Male,30,Lake Oliverberg,New South Wales,108,52439,2021-03-07,2021-03-28,102,1,102,Jacket,Windbreaker,XS,green,109,57,March,Sunday
4713,Male,30,Lake Oliverberg,New South Wales,108,52439,2021-03-07,2021-03-28,105,3,315,Trousers,Pleated,XL,blue,90,55,March,Sunday
4714,Male,30,Lake Oliverberg,New South Wales,108,52439,2021-03-07,2021-03-28,113,2,226,Jacket,Parka,XS,blue,119,67,March,Sunday
4715,Male,30,Lake Oliverberg,New South Wales,108,52439,2021-03-07,2021-03-28,98,2,196,Jacket,Leather,XS,violet,113,70,March,Sunday
4716,Male,30,Lake Oliverberg,New South Wales,108,52439,2021-03-07,2021-03-28,119,3,357,Shirt,Casual Slim Fit,XL,orange,113,53,March,Sunday
4717,Genderfluid,77,Huelfort,Australian Capital Territory,128,17661,2021-10-13,2021-11-09,113,3,339,Jacket,Parka,XL,orange,119,68,October,Wednesday
4718,Genderfluid,77,Huelfort,Australian Capital Territory,128,17661,2021-10-13,2021-11-09,106,3,318,Shirt,Chambray,XS,violet,105,47,October,Wednesday
4719,Genderfluid,77,Huelfort,Australian Capital Territory,128,17661,2021-10-13,2021-11-09,106,2,212,Trousers,Wool,M,blue,111,52,October,Wednesday
4720,Genderfluid,77,Huelfort,Australian Capital Territory,128,17661,2021-10-13,2021-11-09,109,2,218,Shirt,Mandarin Collar,M,orange,108,78,October,Wednesday
4721,Genderfluid,77,Huelfort,Australian Capital Territory,128,17661,2021-10-13,2021-11-09,117,3,351,Jacket,Shearling,XL,orange,95,60,October,Wednesday
4722,Genderfluid,77,Huelfort,Australian Capital Territory,128,17661,2021-10-13,2021-11-09,98,1,98,Shirt,Camp Collared,XS,yellow,112,55,October,Wednesday
4723,Genderfluid,77,Huelfort,Australian Capital Territory,128,17661,2021-10-13,2021-11-09,91,2,182,Jacket,Pullover,M,green,114,47,October,Wednesday
4724,Male,70,Schneiderstad,New South Wales,503,43249,2021-08-19,2021-09-05,93,2,186,Trousers,Joggers,L,blue,94,75,August,Thursday
4725,Male,70,Schneiderstad,New South Wales,503,43249,2021-08-19,2021-09-05,97,1,97,Trousers,Slim-Fit,XL,indigo,119,66,August,Thursday
4726,Male,70,Schneiderstad,New South Wales,503,43249,2021-08-19,2021-09-05,98,3,294,Jacket,Leather,S,red,113,80,August,Thursday
4727,Male,70,Schneiderstad,New South Wales,503,43249,2021-08-19,2021-09-05,112,2,224,Jacket,Cardigan,S,yellow,118,79,August,Thursday
4728,Male,70,Schneiderstad,New South Wales,503,43249,2021-08-19,2021-09-05,109,2,218,Shirt,Mandarin Collar,S,blue,108,44,August,Thursday
4729,Male,70,Schneiderstad,New South Wales,503,43249,2021-08-19,2021-09-05,119,2,238,Jacket,Trench Coat,M,blue,112,46,August,Thursday
4730,Male,70,Schneiderstad,New South Wales,868,43447,2021-03-31,2021-04-03,109,3,327,Jacket,Peacoat,L,indigo,102,45,March,Wednesday
4731,Male,70,Schneiderstad,New South Wales,868,43447,2021-03-31,2021-04-03,90,2,180,Trousers,Relaxed Leg,XL,violet,95,42,March,Wednesday
4732,Genderqueer,46,Harberview,Tasmania,434,42284,2021-05-11,2021-06-01,95,3,285,Shirt,Polo,M,indigo,117,62,May,Tuesday
4733,Genderqueer,46,Harberview,Tasmania,434,42284,2021-05-11,2021-06-01,98,1,98,Shirt,Camp Collared,XS,green,112,66,May,Tuesday
4734,Genderqueer,46,Harberview,Tasmania,434,42284,2021-05-11,2021-06-01,118,2,236,Jacket,Puffer,XS,yellow,110,55,May,Tuesday
4735,Genderqueer,46,Harberview,Tasmania,434,42284,2021-05-11,2021-06-01,92,2,184,Shirt,Denim,L,blue,115,45,May,Tuesday
4736,Genderqueer,46,Harberview,Tasmania,434,42284,2021-05-11,2021-06-01,95,1,95,Shirt,Polo,L,violet,117,76,May,Tuesday
4737,Genderqueer,46,Harberview,Tasmania,434,42284,2021-05-11,2021-06-01,105,3,315,Shirt,Cuban Collar,XS,violet,93,49,May,Tuesday
4738,Genderqueer,46,Harberview,Tasmania,434,42284,2021-05-11,2021-06-01,91,3,273,Shirt,Linen,M,violet,116,44,May,Tuesday
4739,Genderqueer,46,Harberview,Tasmania,434,42284,2021-05-11,2021-06-01,91,3,273,Jacket,Pullover,L,violet,114,78,May,Tuesday
4740,Female,59,Farrellchester,New South Wales,690,32100,2021-10-05,2021-10-26,107,1,107,Jacket,Denim,XL,violet,92,63,October,Tuesday
4741,Female,59,Farrellchester,New South Wales,690,32100,2021-10-05,2021-10-26,105,3,315,Shirt,Cuban Collar,S,green,93,58,October,Tuesday
4742,Female,59,Farrellchester,New South Wales,690,32100,2021-10-05,2021-10-26,96,3,288,Trousers,Drawstring,XL,orange,104,68,October,Tuesday
4743,Female,59,Farrellchester,New South Wales,690,32100,2021-10-05,2021-10-26,105,1,105,Shirt,Cuban Collar,XL,blue,93,73,October,Tuesday
4744,Genderfluid,45,North Nicholaston,Victoria,135,53723,2021-05-15,2021-06-02,92,1,92,Shirt,Denim,S,red,115,57,May,Saturday
4745,Genderfluid,45,North Nicholaston,Victoria,135,53723,2021-05-15,2021-06-02,119,2,238,Jacket,Trench Coat,XS,violet,112,64,May,Saturday
4746,Genderfluid,45,North Nicholaston,Victoria,135,53723,2021-05-15,2021-06-02,93,2,186,Jacket,Coach,XL,blue,115,46,May,Saturday
4747,Genderfluid,45,North Nicholaston,Victoria,135,53723,2021-05-15,2021-06-02,94,1,94,Shirt,Henley,S,indigo,92,45,May,Saturday
4748,Genderfluid,36,Walterland,Victoria,817,35818,2021-06-27,2021-07-05,91,1,91,Jacket,Pullover,L,yellow,114,43,June,Sunday
4749,Genderfluid,36,Walterland,Victoria,817,35818,2021-06-27,2021-07-05,98,1,98,Shirt,Camp Collared,S,orange,112,62,June,Sunday
4750,Genderfluid,36,Walterland,Victoria,817,35818,2021-06-27,2021-07-05,102,3,306,Trousers,Cargo Pants,L,violet,106,74,June,Sunday
4751,Genderfluid,36,Walterland,Victoria,817,35818,2021-06-27,2021-07-05,91,1,91,Shirt,Linen,XL,orange,116,59,June,Sunday
4752,Genderfluid,36,Walterland,Victoria,817,35818,2021-06-27,2021-07-05,112,2,224,Jacket,Cardigan,M,indigo,118,58,June,Sunday
4753,Non-binary,48,Stantonmouth,Australian Capital Territory,185,46608,2021-04-06,2021-04-20,94,3,282,Shirt,Henley,XS,yellow,92,42,April,Tuesday
4754,Non-binary,48,Stantonmouth,Australian Capital Territory,185,46608,2021-04-06,2021-04-20,102,1,102,Trousers,Cargo Pants,XS,indigo,106,51,April,Tuesday
4755,Non-binary,48,Stantonmouth,Australian Capital Territory,185,46608,2021-04-06,2021-04-20,118,2,236,Jacket,Puffer,XL,yellow,110,65,April,Tuesday
4756,Non-binary,48,Stantonmouth,Australian Capital Territory,185,46608,2021-04-06,2021-04-20,119,3,357,Shirt,Casual Slim Fit,S,blue,113,75,April,Tuesday
4757,Non-binary,48,Stantonmouth,Australian Capital Territory,185,46608,2021-04-06,2021-04-20,119,2,238,Shirt,Casual Slim Fit,S,indigo,113,65,April,Tuesday
4758,Non-binary,48,Stantonmouth,Australian Capital Territory,185,46608,2021-04-06,2021-04-20,95,1,95,Shirt,Polo,XL,red,117,76,April,Tuesday
4759,Non-binary,48,Stantonmouth,Australian Capital Territory,185,46608,2021-04-06,2021-04-20,104,3,312,Shirt,Dress,XS,blue,119,41,April,Tuesday
4760,Non-binary,48,Stantonmouth,Australian Capital Territory,185,46608,2021-04-06,2021-04-20,97,2,194,Trousers,Slim-Fit,L,red,119,80,April,Tuesday
4761,Non-binary,48,Stantonmouth,Australian Capital Territory,185,46608,2021-04-06,2021-04-20,93,3,279,Trousers,Joggers,M,orange,94,52,April,Tuesday
4762,Genderfluid,24,South Jasper,Queensland,838,56562,2021-01-02,2021-01-15,106,2,212,Trousers,Wool,M,violet,111,51,January,Saturday
4763,Genderfluid,24,South Jasper,Queensland,838,56562,2021-01-02,2021-01-15,118,1,118,Jacket,Puffer,XL,yellow,110,65,January,Saturday
4764,Genderfluid,24,South Jasper,Queensland,838,56562,2021-01-02,2021-01-15,102,3,306,Trousers,Cargo Pants,L,orange,106,78,January,Saturday
4765,Genderqueer,74,South Charles,New South Wales,415,35686,2021-07-14,2021-07-19,98,2,196,Shirt,Camp Collared,XS,green,112,66,July,Wednesday
4766,Genderqueer,74,South Charles,New South Wales,415,35686,2021-07-14,2021-07-19,102,2,204,Jacket,Windbreaker,XL,red,109,48,July,Wednesday
4767,Genderqueer,74,South Charles,New South Wales,415,35686,2021-07-14,2021-07-19,117,2,234,Jacket,Shearling,L,indigo,95,66,July,Wednesday
4768,Genderqueer,74,South Charles,New South Wales,415,35686,2021-07-14,2021-07-19,118,2,236,Jacket,Puffer,M,violet,110,43,July,Wednesday
4769,Genderqueer,74,South Charles,New South Wales,415,35686,2021-07-14,2021-07-19,95,2,190,Shirt,Polo,XS,green,117,45,July,Wednesday
4770,Genderqueer,74,South Charles,New South Wales,415,35686,2021-07-14,2021-07-19,97,1,97,Trousers,Slim-Fit,S,red,119,71,July,Wednesday
4771,Genderqueer,74,South Charles,New South Wales,415,35686,2021-07-14,2021-07-19,106,1,106,Trousers,Wool,L,red,111,74,July,Wednesday
4772,Genderqueer,74,South Charles,New South Wales,415,35686,2021-07-14,2021-07-19,102,2,204,Trousers,Cargo Pants,XL,indigo,106,64,July,Wednesday
4773,Male,43,Bergefort,Victoria,513,49647,2021-05-24,2021-06-04,113,2,226,Trousers,Chinos,L,red,100,44,May,Monday
4774,Male,43,Bergefort,Victoria,513,49647,2021-05-24,2021-06-04,93,1,93,Trousers,Joggers,XL,red,94,58,May,Monday
4775,Male,66,New Mollystad,Tasmania,829,22744,2021-04-06,2021-04-28,105,3,315,Trousers,Pleated,L,red,90,70,April,Tuesday
4776,Male,66,New Mollystad,Tasmania,829,22744,2021-04-06,2021-04-28,105,2,210,Shirt,Cuban Collar,XL,yellow,93,76,April,Tuesday
4777,Male,66,New Mollystad,Tasmania,829,22744,2021-04-06,2021-04-28,100,2,200,Jacket,Bomber,M,violet,90,45,April,Tuesday
4778,Male,66,New Mollystad,Tasmania,829,22744,2021-04-06,2021-04-28,115,1,115,Trousers,Cropped,XL,green,99,49,April,Tuesday
4779,Female,45,Michaelfurt,Northern Territory,632,44405,2021-04-11,2021-04-17,90,2,180,Trousers,Relaxed Leg,S,indigo,95,40,April,Sunday
4780,Female,45,Michaelfurt,Northern Territory,632,44405,2021-04-11,2021-04-17,98,3,294,Shirt,Camp Collared,S,green,112,60,April,Sunday
4781,Female,45,Michaelfurt,Northern Territory,632,44405,2021-04-11,2021-04-17,119,2,238,Shirt,Casual Slim Fit,L,indigo,113,60,April,Sunday
4782,Female,45,Michaelfurt,Northern Territory,632,44405,2021-04-11,2021-04-17,102,3,306,Trousers,Cargo Pants,L,yellow,106,71,April,Sunday
4783,Non-binary,69,Lake Evemouth,South Australia,872,43868,2021-09-26,2021-10-14,92,3,276,Shirt,Denim,L,orange,115,45,September,Sunday
4784,Non-binary,69,Lake Evemouth,South Australia,872,43868,2021-09-26,2021-10-14,118,2,236,Jacket,Puffer,M,indigo,110,49,September,Sunday
4785,Non-binary,69,Lake Evemouth,South Australia,872,43868,2021-09-26,2021-10-14,106,1,106,Shirt,Chambray,XS,blue,105,76,September,Sunday
4786,Non-binary,69,Lake Evemouth,South Australia,872,43868,2021-09-26,2021-10-14,96,3,288,Shirt,Oxford Cloth,L,indigo,114,70,September,Sunday
4787,Non-binary,69,Lake Evemouth,South Australia,872,43868,2021-09-26,2021-10-14,112,2,224,Jacket,Cardigan,L,yellow,118,50,September,Sunday
4788,Non-binary,69,Lake Evemouth,South Australia,872,43868,2021-09-26,2021-10-14,107,2,214,Jacket,Denim,M,red,92,43,September,Sunday
4789,Non-binary,69,Lake Evemouth,South Australia,872,43868,2021-09-26,2021-10-14,118,1,118,Shirt,Flannel,L,orange,96,59,September,Sunday
4790,Non-binary,69,Lake Evemouth,South Australia,872,43868,2021-09-26,2021-10-14,107,2,214,Jacket,Denim,XS,indigo,92,75,September,Sunday
4791,Non-binary,69,Lake Evemouth,South Australia,872,43868,2021-09-26,2021-10-14,118,1,118,Shirt,Flannel,XL,blue,96,61,September,Sunday
4792,Bigender,57,Lake Owenfurt,Australian Capital Territory,764,46239,2021-09-16,2021-10-04,107,2,214,Jacket,Denim,M,blue,92,61,September,Thursday
4793,Bigender,57,Lake Owenfurt,Australian Capital Territory,764,46239,2021-09-16,2021-10-04,119,3,357,Jacket,Trench Coat,M,blue,112,46,September,Thursday
4794,Bigender,57,Lake Owenfurt,Australian Capital Territory,764,46239,2021-09-16,2021-10-04,115,2,230,Trousers,Cropped,XS,blue,99,47,September,Thursday
4795,Bigender,57,Lake Owenfurt,Australian Capital Territory,764,46239,2021-09-16,2021-10-04,98,3,294,Shirt,Camp Collared,S,violet,112,80,September,Thursday
4796,Bigender,57,Lake Owenfurt,Australian Capital Territory,764,46239,2021-09-16,2021-10-04,118,3,354,Shirt,Flannel,M,violet,96,71,September,Thursday
4797,Bigender,57,Lake Owenfurt,Australian Capital Territory,764,46239,2021-09-16,2021-10-04,118,2,236,Jacket,Puffer,L,indigo,110,61,September,Thursday
4798,Genderfluid,20,New Alexchester,New South Wales,684,36919,2021-10-12,2021-10-17,117,1,117,Jacket,Shearling,M,violet,95,74,October,Tuesday
4799,Genderfluid,20,New Alexchester,New South Wales,684,36919,2021-10-12,2021-10-17,118,2,236,Shirt,Flannel,XL,indigo,96,57,October,Tuesday
4800,Genderfluid,20,New Alexchester,New South Wales,830,36830,2021-03-22,2021-03-23,91,2,182,Jacket,Pullover,XL,violet,114,69,March,Monday
4801,Genderfluid,20,New Alexchester,New South Wales,830,36830,2021-03-22,2021-03-23,106,1,106,Trousers,Wool,S,indigo,111,45,March,Monday
4802,Genderfluid,20,New Alexchester,New South Wales,830,36830,2021-03-22,2021-03-23,109,2,218,Shirt,Mandarin Collar,L,yellow,108,78,March,Monday
4803,Genderfluid,20,New Alexchester,New South Wales,830,36830,2021-03-22,2021-03-23,94,3,282,Trousers,Cords,L,blue,113,77,March,Monday
4804,Genderfluid,20,New Alexchester,New South Wales,830,36830,2021-03-22,2021-03-23,106,3,318,Shirt,Chambray,L,indigo,105,79,March,Monday
4805,Genderfluid,20,New Alexchester,New South Wales,843,17717,2021-07-03,2021-07-09,115,1,115,Trousers,Cropped,S,orange,99,78,July,Saturday
4806,Genderfluid,20,New Alexchester,New South Wales,843,17717,2021-07-03,2021-07-09,94,3,282,Shirt,Henley,XL,blue,92,75,July,Saturday
4807,Genderfluid,20,New Alexchester,New South Wales,843,17717,2021-07-03,2021-07-09,104,1,104,Shirt,Dress,XL,violet,119,77,July,Saturday
4808,Genderfluid,20,New Alexchester,New South Wales,843,17717,2021-07-03,2021-07-09,105,1,105,Shirt,Cuban Collar,XS,orange,93,62,July,Saturday
4809,Genderfluid,20,New Alexchester,New South Wales,843,17717,2021-07-03,2021-07-09,109,1,109,Jacket,Peacoat,M,red,102,59,July,Saturday
4810,Genderfluid,20,New Alexchester,New South Wales,843,17717,2021-07-03,2021-07-09,112,3,336,Trousers,Tracksuit Bottoms,S,yellow,91,49,July,Saturday
4811,Genderfluid,20,New Alexchester,New South Wales,843,17717,2021-07-03,2021-07-09,94,3,282,Trousers,Cords,S,yellow,113,68,July,Saturday
4812,Genderfluid,20,New Alexchester,New South Wales,843,17717,2021-07-03,2021-07-09,97,2,194,Trousers,Slim-Fit,M,green,119,78,July,Saturday
4813,Genderfluid,20,New Alexchester,New South Wales,843,17717,2021-07-03,2021-07-09,98,3,294,Shirt,Camp Collared,M,violet,112,41,July,Saturday
